"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2018-09-15","84.3","3.0866","5.8100","Andrew Heaney",457727,571760,"grounded_into_double_play","hit_into_play",,,,,"6","Cameron Maybin grounds into a double play, third baseman Kaleb Cowart to second baseman David Fletcher to first baseman Jose Fernandez.   Ryon Healy out at 2nd.  ","R","R","L","LAA","SEA","X",5,"ground_ball",0,0,2018,"1.3556","0.6575","0.5111","2.3185","429664.00","443558.00","592387.00",1,4,"Top","112.05","173.71",,,516472,,"180916_020902","-8.4456","-122.3885","-2.9475","14.8822","23.6674","-25.4310","3.4900","1.6010","5","84.4","-23.7010","82.9980","1870","5.5060",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.9934","0.081","0.081","0.00",1,0,0,2,29,"1","Changeup",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-09-15","90.2","3.2926","5.5782","Andrew Heaney",572287,571760,"field_out","hit_into_play",,,,,"5","Mike Zunino pops out to shortstop Andrelton Simmons on the infield fly rule.  ","R","R","L","LAA","SEA","X",6,"popup",3,1,2018,"1.2997","1.3192","-0.1685","2.5288","429664.00","443558.00","592387.00",0,4,"Top","104.79","159.78",,,516472,,"180916_020806","-11.1038","-130.7259","-4.2236","16.9027","28.3833","-16.8079","3.4670","1.5890","null","80.0","69.0000","88.6410","2373","5.6120",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8876","0.000","0.000","0.00",1,0,0,3,28,"5","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"CH","2018-09-15","83.2","3.2903","5.7027","Andrew Heaney",572287,571760,"null","ball",,,,,"12","null","R","R","L","LAA","SEA","B","null","null",2,1,2018,"1.4119","0.7186","1.6312","3.5693","429664.00","443558.00","592387.00",0,4,"Top","null","null",,,516472,,"180916_020736","-6.4156","-120.9451","0.1932","14.7747","23.5158","-25.5769","3.5176","1.6744","null","null","null","82.1780","1908","5.6530",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8471","null","null","null","null","null","null","null",28,"4","Changeup",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-09-15","92.1","3.2191","5.4900","Andrew Heaney",572287,571760,"null","ball",,,,,"13","null","R","R","L","LAA","SEA","B","null","null",1,1,2018,"1.1984","1.1265","-0.6365","0.7506","429664.00","443558.00","592387.00",0,4,"Top","null","null",,,516472,,"180916_020659","-12.1192","-133.2120","-8.3940","16.5115","27.7487","-17.5173","3.5433","1.5968","null","null","null","90.7150","2407","5.7160",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.7836","null","null","null","null","null","null","null",28,"3","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-09-15","90.0","3.2580","5.6221","Andrew Heaney",572287,571760,"null","called_strike",,,,,"8","null","R","R","L","LAA","SEA","S","null","null",1,0,2018,"1.2931","1.1724","0.1250","2.0882","429664.00","443558.00","592387.00",0,4,"Top","null","null",,,516472,,"180916_020632","-10.2565","-130.3783","-5.0761","16.5300","27.5560","-18.3339","3.5689","1.5968","null","null","null","88.4750","2399","5.6000",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8995","null","null","null","null","null","null","null",28,"2","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-09-15","89.9","3.3305","5.5779","Andrew Heaney",572287,571760,"null","ball",,,,,"14","null","R","R","L","LAA","SEA","B","null","null",0,0,2018,"1.2885","0.8187","1.5609","1.2463","429664.00","443558.00","592387.00",0,4,"Top","null","null",,,516472,,"180916_020609","-6.9788","-130.6038","-6.4045","15.9111","25.8900","-21.9024","3.5689","1.6227","null","null","null","89.1760","2384","5.8010",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.6991","null","null","null","null","null","null","null",28,"1","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"CH","2018-09-15","83.5","3.2099","5.6866","Andrew Heaney",592387,571760,"single","hit_into_play_no_out",,,,,"6","Ryon Healy singles on a soft bunt ground ball to third baseman Kaleb Cowart.   Robinson Cano to 3rd.    Nelson Cruz to 2nd.  ","R","R","L","LAA","SEA","X","null","ground_ball",0,0,2018,"1.2695","0.6725","0.6603","2.5118","null","429664.00","443558.00",0,4,"Top","120.01","196.75",,,516472,,"180916_020519","-8.1758","-121.2622","-2.1572","13.7594","21.9376","-25.5111","3.5750","1.6810","22","29.6","3.8219","82.5960","1931","5.6290",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.8704","0.115","0.123","0.90",1,1,0,1,27,"1","Changeup",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-09-15","90.8","3.3124","5.5533","Andrew Heaney",443558,571760,"single","hit_into_play_no_out",,,,,"9","Nelson Cruz singles on a pop up to second baseman David Fletcher.   Robinson Cano to 2nd.  ","R","R","L","LAA","SEA","X","null","popup",0,0,2018,"1.4375","0.9326","0.7662","2.0855","null","null","429664.00",0,4,"Top","183.89","135.83",,,516472,,"180916_020426","-9.2900","-131.7566","-4.6714","18.3979","26.5297","-20.7377","3.4670","1.5890","204","84.2","59.6470","90.0560","2362","5.8730",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.6269","0.020","0.017","0.90",1,1,0,3,26,"1","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-09-15","92.1","3.3417","5.4925","Andrew Heaney",429664,571760,"walk","ball",,,,,"13","Robinson Cano walks.  ","R","L","L","LAA","SEA","B","null","null",3,2,2018,"1.3635","1.0931","-0.9072","2.2742","null","null","null",0,4,"Top","null","null",,,516472,,"180916_020336","-13.5338","-133.3101","-4.5947","18.8184","26.7343","-18.5624","3.7228","1.7261","null","null","null","91.2840","2447","5.9410",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.5590","null","null","0.70",1,0,0,"null",25,"7","Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard"
"CU","2018-09-15","77.3","3.3708","5.7108","Andrew Heaney",429664,571760,"null","foul",,,,,"12","null","R","L","L","LAA","SEA","S","null","null",3,2,2018,"-0.1888","-0.4125","1.3860","2.6421","null","null","null",0,4,"Top","null","null",,,516472,,"180916_020311","-3.8063","-112.2942","1.0783","-0.8677","19.5883","-35.9793","3.3710","1.5350","12","92.9","-11.5913","75.5960","2246","5.0560",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"55.4433","null","null","null","null","null","null","null",25,"6","Curveball",3,0,0,3,0,3,0,3,"Strategic","Standard"
"SI","2018-09-15","92.0","3.4743","5.4434","Andrew Heaney",429664,571760,"null","ball",,,,,"1","null","R","L","L","LAA","SEA","B","null","null",2,2,2018,"0.9961","1.1590","-0.7302","3.8479","null","null","null",0,4,"Top","null","null",,,516472,,"180916_020254","-12.6100","-133.3191","-0.6178","14.3637","28.5947","-18.7178","3.7484","1.8036","null","null","null","90.8420","2418","5.8120",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.6879","null","null","null","null","null","null","null",25,"5","Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard"
"SI","2018-09-15","91.4","3.4785","5.4611","Andrew Heaney",429664,571760,"null","foul",,,,,"2","null","R","L","L","LAA","SEA","S","null","null",2,1,2018,"1.3154","1.0787","-0.0440","3.1885","null","null","null",0,4,"Top","null","null",,,516472,,"180916_020227","-11.5575","-132.5790","-2.1127","17.7063","26.8309","-19.3660","3.3710","1.5350","null","null","null","90.7850","2468","5.9720",531630,571760,516472,628336,664058,592230,592743,457708,545361,594777,"54.5275","null","null","null","null","null","null","null",25,"4","Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard"
