"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-06-28","89.2","-2.5558","5.1962","Mike Leake",592859,502190,"force_out","hit_into_play",,,,,"14","Steve Wilkerson grounds into a force out, first baseman Ryon Healy to shortstop Jean Segura.   Chance Sisco out at 2nd.    Steve Wilkerson to 1st.  ","R","L","R","BAL","SEA","X",3,"ground_ball",1,1,2018,"-1.3211","0.3243","0.1370","0.8404","null","null","642082.00",1,5,"Bot","158.58","170.00",,,543302,,"180628_203304","9.1144","-129.3177","-5.1512","-16.3203","29.3887","-27.7922","3.6652","1.4335","null","82.9","-20.6990","87.1430","2038","5.3990",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.1010","0.072","0.066","0.00",1,0,0,2,40,"3","Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FC","2018-06-28","87.0","-2.5351","5.1893","Mike Leake",592859,502190,"null","ball",,,,,"3","null","R","L","R","BAL","SEA","B","null","null",0,1,2018,"0.0844","0.3924","0.7557","3.0769","null","null","642082.00",1,5,"Bot","null","null",,,543302,,"180628_203239","7.5321","-126.2534","0.3394","-0.6367","25.1793","-28.4939","3.2305","1.5150","null","null","null","84.9650","2296","5.0750",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.4254","null","null","null","null","null","null","null",40,"2","Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard"
"SI","2018-06-28","89.0","-2.5435","5.2630","Mike Leake",592859,502190,"null","foul",,,,,"5","null","R","L","R","BAL","SEA","S","null","null",0,0,2018,"-1.0841","0.4886","-0.1370","2.1737","null","null","642082.00",1,5,"Bot","null","null",,,543302,,"180628_203211","7.8810","-129.2571","-2.4931","-13.2346","25.0219","-26.6724","3.4110","1.5650","null","null","null","87.2420","2113","5.1270",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.3734","null","null","null","null","null","null","null",40,"1","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2018-06-28","84.1","-2.5630","5.2073","Mike Leake",642082,502190,"single","hit_into_play_no_out",,,,,"8","Chance Sisco singles on a ground ball to left fielder Ben Gamel.  ","R","L","R","BAL","SEA","X","null","ground_ball",1,2,2018,"-1.1170","-0.1301","-0.1506","1.9249","null","null","null",1,5,"Bot","85.79","118.23",,,543302,,"180628_203140","7.5748","-122.1859","-0.9910","-12.2520","22.3565","-33.5047","3.4670","1.5890","74","96.1","2.6340","82.8110","1718","5.3590",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.1415","0.477","0.449","0.90",1,1,0,4,39,"4","Changeup",2,2,2,2,2,2,2,2,"Strategic","Standard"
"SI","2018-06-28","89.8","-2.6606","5.1639","Mike Leake",642082,502190,"null","ball",,,,,"11","null","R","L","R","BAL","SEA","B","null","null",0,2,2018,"-0.5342","0.5297","-0.0649","4.1634","null","null","null",1,5,"Bot","null","null",,,543302,,"180628_203116","7.3266","-130.4397","2.2946","-7.2005","22.8741","-26.9411","3.4670","1.5890","null","null","null","88.3790","2229","5.1340",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.3669","null","null","null","null","null","null","null",39,"3","Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FC","2018-06-28","86.9","-2.5567","5.2723","Mike Leake",642082,502190,"null","foul",,,,,"6","null","R","L","R","BAL","SEA","S","null","null",0,1,2018,"0.0346","0.4784","0.6638","2.5617","null","null","null",1,5,"Bot","null","null",,,543302,,"180628_203052","7.4437","-126.1437","-1.2404","-1.0416","23.6600","-27.3047","3.4670","1.5890","null","null","null","84.9480","2258","4.9850",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.5159","null","null","null","null","null","null","null",39,"2","Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard"
"KC","2018-06-28","78.5","-2.5485","5.3659","Mike Leake",642082,502190,"null","swinging_strike",,,,,"9","null","R","L","R","BAL","SEA","S","null","null",0,0,2018,"1.3502","-0.7696","0.7256","1.6648","null","null","null",1,5,"Bot","null","null",,,543302,,"180628_203039","4.5793","-113.7985","0.2420","10.0643","22.6542","-38.8103","3.4670","1.5890","null","null","null","75.6020","2784","4.5790",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.9211","null","null","null","null","null","null","null",39,"1","Knuckle Curve",2,2,2,2,2,2,2,2,"Strategic","Standard"
"KC","2018-06-28","80.9","-2.6931","5.1830","Mike Leake",570731,502190,"strikeout","swinging_strike",,,,,"14","Jonathan Schoop strikes out swinging.  ","R","R","R","BAL","SEA","S",2,"null",2,2,2018,"1.3649","-0.0307","2.4625","1.2719","null","null","null",0,5,"Bot","null","null",,,543302,,"180628_203009","8.7683","-117.2277","-1.8384","10.0033","25.3791","-32.3673","3.4110","1.5650","null","null","null","78.3090","2597","5.0320",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.4688","null","null","0.00",1,0,0,"null",38,"5","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2018-06-28","79.9","-2.3215","5.4124","Mike Leake",570731,502190,"null","ball",,,,,"14","null","R","R","R","BAL","SEA","B","null","null",1,2,2018,"1.6078","-0.6790","1.6814","1.4818","null","null","null",0,5,"Bot","null","null",,,543302,,"180628_202954","5.7640","-115.7623","-0.5642","12.2412","25.1585","-38.0995","3.6369","1.7664","null","null","null","76.7970","2672","4.6800",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.8203","null","null","null","null","null","null","null",38,"4","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-06-28","86.4","-2.4454","5.2610","Mike Leake",570731,502190,"null","swinging_strike",,,,,"12","null","R","R","R","BAL","SEA","S","null","null",1,1,2018,"0.1408","0.4743","1.4829","2.6820","null","null","null",0,5,"Bot","null","null",,,543302,,"180628_202938","8.8597","-125.4302","-0.8762","-0.1552","22.4994","-27.4336","3.5383","1.5490","null","null","null","84.7410","2361","5.0890",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.4117","null","null","null","null","null","null","null",38,"3","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"SI","2018-06-28","88.2","-2.4683","5.1796","Mike Leake",570731,502190,"null","ball",,,,,"14","null","R","R","R","BAL","SEA","B","null","null",0,1,2018,"-1.3103","-0.0334","1.4887","1.4813","null","null","null",0,5,"Bot","null","null",,,543302,,"180628_202923","11.9292","-127.6820","-2.7595","-16.1436","24.3387","-32.2526","3.4110","1.5650","null","null","null","86.3770","1951","5.2500",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2508","null","null","null","null","null","null","null",38,"2","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-06-28","78.3","-2.6578","5.1814","Mike Leake",570731,502190,"null","swinging_strike",,,,,"5","null","R","R","R","BAL","SEA","S","null","null",0,0,2018,"0.5954","0.0184","-0.0606","2.4430","null","null","null",0,5,"Bot","null","null",,,543302,,"180628_202910","4.4307","-113.7232","0.8448","4.1394","19.4431","-32.4489","3.5383","1.5490","null","null","null","76.1020","2408","4.6500",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.8502","null","null","null","null","null","null","null",38,"1","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2018-06-28","79.8","-2.4307","5.3076","Mike Leake",502143,502190,"strikeout","swinging_strike",,,,,"8","Danny Valencia strikes out swinging.  ","R","R","R","BAL","SEA","S",2,"null",1,2,2018,"1.2581","-0.7601","-0.0463","1.4746","null","null","null",2,4,"Bot","null","null",,,543302,,"180628_201337","2.9375","-115.9915","-0.3927","10.1806","20.8038","-38.8677","3.4076","1.4887","null","null","null","77.4000","2617","4.5470",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.9531","null","null","0.00",1,0,0,"null",32,"4","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard"
"KC","2018-06-28","79.7","-2.7187","5.0581","Mike Leake",502143,502190,"null","swinging_strike",,,,,"14","null","R","R","R","BAL","SEA","S","null","null",1,1,2018,"1.0477","-0.0889","1.3118","1.7175","null","null","null",2,4,"Bot","null","null",,,543302,,"180628_201318","6.7968","-115.7007","-0.4193","7.6891","21.5237","-33.1445","3.4670","1.5890","null","null","null","77.5650","2491","4.8970",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.6032","null","null","null","null","null","null","null",32,"3","Knuckle Curve",2,2,2,2,2,2,2,2,"Standard","Standard"
"SI","2018-06-28","90.8","-2.5397","5.1743","Mike Leake",502143,502190,"null","ball",,,,,"13","null","R","R","R","BAL","SEA","B","null","null",0,1,2018,"-1.3519","0.1298","-1.6540","2.4467","null","null","null",2,4,"Bot","null","null",,,543302,,"180628_201301","4.9123","-132.0568","-1.1726","-16.3331","27.5732","-30.7201","3.4670","1.5890","null","null","null","89.3240","2142","5.3640",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.1365","null","null","null","null","null","null","null",32,"2","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-06-28","86.3","-2.6929","5.2460","Mike Leake",502143,502190,"null","called_strike",,,,,"3","null","R","R","R","BAL","SEA","S","null","null",0,0,2018,"0.0507","0.5862","0.7490","2.9527","null","null","null",2,4,"Bot","null","null",,,543302,,"180628_201245","7.9305","-125.3530","-0.4257","-0.8982","22.4244","-26.3176","3.4670","1.5890","null","null","null","85.0720","2186","5.3380",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.1624","null","null","null","null","null","null","null",32,"1","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"SI","2018-06-28","91.0","-2.6660","5.1577","Mike Leake",448801,502190,"home_run","hit_into_play_score",,,,,"7","Chris Davis homers (7) on a fly ball to left center field.  ","R","L","R","BAL","SEA","X","null","fly_ball",0,0,2018,"-1.5369","0.2051","-0.4299","2.1820","null","null","null",2,4,"Bot","72.47","36.31",,,543302,,"180628_201158","8.5713","-132.0990","-1.9700","-19.0939","25.7987","-29.7139","3.4900","1.6010","404","105.8","21.1820","89.3830","2161","5.2410",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2597","0.922","1.562","2.00",1,0,3,6,31,"1","Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"KC","2018-06-28","80.2","-2.4823","5.3905","Mike Leake",444432,502190,"strikeout","swinging_strike",,,,,"14","Mark Trumbo strikes out swinging.  ","R","R","R","BAL","SEA","S",2,"null",1,2,2018,"1.1096","-0.6164","0.1783","1.1755","null","null","null",1,4,"Bot","null","null",,,543302,,"180628_201124","3.7853","-116.4107","-1.4145","8.7085","23.6152","-37.4761","3.4847","1.4551","null","null","null","77.5010","2599","4.6910",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.8099","null","null","0.00",1,0,0,"null",30,"4","Knuckle Curve",1,2,1,2,2,1,1,2,"Standard","Standard"
"SI","2018-06-28","90.4","-2.5030","5.2655","Mike Leake",444432,502190,"null","foul",,,,,"6","null","R","R","R","BAL","SEA","S","null","null",1,1,2018,"-0.8834","0.5271","0.5290","2.6522","null","null","null",1,4,"Bot","null","null",,,543302,,"180628_201053","9.1442","-131.1326","-1.6158","-11.6696","26.1440","-26.2331","3.4847","1.4551","null","null","null","88.6290","2171","5.2350",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2655","null","null","null","null","null","null","null",30,"3","Sinker",1,2,1,2,2,1,1,2,"Standard","Standard"
"SI","2018-06-28","90.2","-2.5426","5.1591","Mike Leake",444432,502190,"null","ball",,,,,"13","null","R","R","R","BAL","SEA","B","null","null",0,1,2018,"-1.0442","0.0426","-1.2023","1.8030","null","null","null",1,4,"Bot","null","null",,,543302,,"180628_201035","5.3639","-131.1693","-2.5135","-12.7355","23.8475","-31.4663","3.6890","1.7541","null","null","null","89.1280","2126","5.3500",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.1505","null","null","null","null","null","null","null",30,"2","Sinker",1,2,1,2,2,1,1,2,"Standard","Standard"
"FC","2018-06-28","87.7","-2.6026","5.2597","Mike Leake",444432,502190,"null","foul",,,,,"6","null","R","R","R","BAL","SEA","S","null","null",0,0,2018,"0.0612","0.6186","0.2846","2.2062","null","null","null",1,4,"Bot","null","null",,,543302,,"180628_201003","6.6709","-127.3989","-2.4771","-0.5294","22.3313","-25.5163","3.4847","1.4551","88","76.4","6.0808","85.8760","2121","4.8870",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.6131","null","null","null","null","null","null","null",30,"1","Cutter",1,2,1,2,2,1,1,2,"Standard","Standard"
"KC","2018-06-28","79.2","-2.5613","5.3601","Mike Leake",592518,502190,"home_run","hit_into_play_score",,,,,"5","Manny Machado homers (20) on a fly ball to left field.  ","R","R","R","BAL","SEA","X","null","fly_ball",1,0,2018,"1.1052","-0.7710","-0.1637","2.4267","null","null","null",1,4,"Bot","10.04","73.21",,,543302,,"180628_200920","3.1961","-115.1231","1.6674","8.7708","20.8692","-39.2840","3.4900","1.6010","401","104.1","23.3920","77.1830","2646","4.8540",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.6461","0.913","1.671","2.00",1,0,3,6,29,"2","Knuckle Curve",0,2,0,2,2,0,0,2,"Standard","Standard"
"SI","2018-06-28","89.9","-2.5575","5.1666","Mike Leake",592518,502190,"null","ball",,,,,"14","null","R","R","R","BAL","SEA","B","null","null",0,0,2018,"-1.1475","0.2511","1.4174","1.2299","null","null","null",1,4,"Bot","null","null",,,543302,,"180628_200846","11.9273","-130.2607","-4.2444","-14.8992","23.3277","-28.8462","3.6869","1.7289","null","null","null","88.5780","2093","5.3780",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.1228","null","null","null","null","null","null","null",29,"1","Sinker",0,2,0,2,2,0,0,2,"Standard","Standard"
"CH","2018-06-28","80.2","-2.6098","5.2195","Mike Leake",458675,502190,"field_out","hit_into_play",,,,,"7","Colby Rasmus grounds out to first baseman Ryon Healy.  ","R","L","R","BAL","SEA","X",3,"ground_ball",1,0,2018,"-1.2357","0.0496","-0.6403","2.0385","null","null","null",0,4,"Bot","162.65","166.44",,,543302,,"180628_200807","6.4479","-116.5951","-0.5251","-11.9782","18.1722","-31.8781","3.3741","1.4451","3","76.6","-41.3240","79.1440","1755","5.2270",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2738","0.090","0.084","0.00",1,0,0,2,28,"2","Changeup",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"KC","2018-06-28","75.9","-2.5704","5.4659","Mike Leake",458675,502190,"null","ball",,,,,"11","null","R","L","R","BAL","SEA","B","null","null",0,0,2018,"1.1870","-0.5741","-1.5545","3.0434","null","null","null",0,4,"Bot","null","null",,,543302,,"180628_200746","0.1072","-110.2331","2.9136","9.2136","19.6028","-37.4427","3.4214","1.5810","null","null","null","74.0050","2612","4.9850",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.5154","null","null","null","null","null","null","null",28,"1","Knuckle Curve",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"SI","2018-06-28","91.1","-2.6082","5.1749","Mike Leake",641820,502190,"field_out","hit_into_play",,,,,"6","Trey Mancini grounds out, shortstop Jean Segura to first baseman Ryon Healy.  ","R","R","R","BAL","SEA","X",6,"ground_ball",3,2,2018,"-1.1620","0.1529","0.5276","2.4853","null","null","null",2,3,"Bot","113.12","143.15",,,543302,,"180628_195313","10.0401","-132.1225","-1.1249","-15.2399","27.8872","-30.4774","3.5638","1.4235","8","90.9","-15.2190","89.1900","2140","5.2740",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2261","0.175","0.137","0.00",1,0,0,2,21,"7","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-06-28","82.5","-2.7001","5.0858","Mike Leake",641820,502190,"null","ball",,,,,"14","null","R","R","R","BAL","SEA","B","null","null",2,2,2018,"0.7003","-0.1605","2.1474","0.5781","null","null","null",2,3,"Bot","null","null",,,543302,,"180628_195250","9.4247","-119.5118","-3.3133","4.5895","22.4915","-33.2987","3.5490","1.6270","null","null","null","79.9820","2542","4.7530",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.7472","null","null","null","null","null","null","null",21,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2018-06-28","89.4","-2.8243","5.2051","Mike Leake",641820,502190,"null","foul",,,,,"2","null","R","R","R","BAL","SEA","S","null","null",2,2,2018,"0.0901","0.3961","0.0104","2.9819","null","null","null",2,3,"Bot","null","null",,,543302,,"180628_195231","6.6135","-129.8217","-0.2956","-0.2858","24.7344","-28.0997","3.5490","1.6270","150","73.2","19.2683","87.2810","2228","4.8650",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.6351","null","null","null","null","null","null","null",21,"5","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-06-28","85.4","-2.4971","5.1571","Mike Leake",641820,502190,"null","ball",,,,,"14","null","R","R","R","BAL","SEA","B","null","null",1,2,2018,"-1.1589","-0.0254","0.5705","1.1655","null","null","null",2,3,"Bot","null","null",,,543302,,"180628_195210","9.2490","-123.8301","-3.0000","-13.2692","23.0149","-32.1202","3.8787","1.8585","null","null","null","83.8170","1791","5.2910",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2093","null","null","null","null","null","null","null",21,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2018-06-28","89.0","-2.6482","5.0934","Mike Leake",641820,502190,"null","ball",,,,,"12","null","R","R","R","BAL","SEA","B","null","null",0,2,2018,"0.2286","0.5709","2.1192","3.4114","null","null","null",2,3,"Bot","null","null",,,543302,,"180628_195155","10.9208","-129.0361","0.7272","0.3854","24.3727","-26.4575","3.5490","1.6270","null","null","null","86.8720","2299","4.9370",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.5632","null","null","null","null","null","null","null",21,"3","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-06-28","79.5","-2.6368","5.3291","Mike Leake",641820,502190,"null","foul",,,,,"11","null","R","R","R","BAL","SEA","S","null","null",0,1,2018,"1.3835","-0.5347","-0.8864","2.6142","null","null","null",2,3,"Bot","null","null",,,543302,,"180628_195126","1.3641","-115.4291","1.6662","11.4510","20.6203","-37.2820","3.5638","1.4235","220","82.2","54.4229","77.1410","2697","4.6350",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.8650","null","null","null","null","null","null","null",21,"2","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-06-28","89.8","-2.7649","5.0973","Mike Leake",641820,502190,"null","called_strike",,,,,"9","null","R","R","R","BAL","SEA","S","null","null",0,0,2018,"-0.8316","0.2523","0.7609","2.1114","null","null","null",2,3,"Bot","null","null",,,543302,,"180628_195106","10.1883","-130.3218","-1.9568","-11.0172","22.6832","-29.2522","3.9330","1.7989","null","null","null","88.5510","2197","5.2810",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2193","null","null","null","null","null","null","null",21,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2018-06-28","88.3","-2.6028","5.2426","Mike Leake",592859,502190,"field_out","hit_into_play",,,,,"3","Steve Wilkerson pops out to second baseman Dee Gordon.  ","R","L","R","BAL","SEA","X",4,"popup",0,1,2018,"-0.0336","0.7771","0.3127","3.4813","null","null","null",1,3,"Bot","137.25","173.56",,,543302,,"180628_195030","6.9747","-128.3252","0.1713","-1.5801","22.4873","-24.1801","3.4110","1.5650","null","80.0","69.0000","86.6070","2229","4.9430",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.5579","0.000","0.000","0.00",1,0,0,3,20,"2","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-06-28","78.6","-2.5924","5.2787","Mike Leake",592859,502190,"null","called_strike",,,,,"7","null","R","L","R","BAL","SEA","S","null","null",0,0,2018,"1.0540","-0.4408","-0.6963","1.4786","null","null","null",1,3,"Bot","null","null",,,543302,,"180628_195018","2.1974","-114.3345","-0.6431","8.4899","20.3025","-36.0417","3.4110","1.5650","null","null","null","77.0420","2671","5.1100",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.3905","null","null","null","null","null","null","null",20,"1","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-06-28","83.7","-2.4708","5.2429","Mike Leake",642082,502190,"strikeout","swinging_strike",,,,,"8","Chance Sisco strikes out swinging.  ","R","L","R","BAL","SEA","S",2,"null",1,2,2018,"-1.1788","-0.3643","0.0494","1.7652","null","null","null",0,3,"Bot","null","null",,,543302,,"180628_194948","7.9139","-121.6800","-0.9983","-12.7687","19.9021","-35.7762","3.4670","1.5890","null","null","null","82.8720","1857","5.4230",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.0773","null","null","0.00",1,0,0,"null",19,"4","Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FC","2018-06-28","88.1","-2.5078","5.2675","Mike Leake",642082,502190,"null","ball",,,,,"12","null","R","L","R","BAL","SEA","B","null","null",0,2,2018,"-0.0142","0.6513","0.3369","3.8277","null","null","null",0,3,"Bot","null","null",,,543302,,"180628_194933","6.7532","-128.0092","1.2026","-1.3378","22.5068","-25.7365","3.5104","1.6813","null","null","null","86.3790","2250","4.9440",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.5563","null","null","null","null","null","null","null",19,"3","Cutter",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"FC","2018-06-28","86.4","-2.7116","5.2108","Mike Leake",642082,502190,"null","swinging_strike",,,,,"2","null","R","L","R","BAL","SEA","S","null","null",0,1,2018,"-0.0156","0.7185","0.1917","3.3688","null","null","null",0,3,"Bot","null","null",,,543302,,"180628_194920","6.7507","-125.5291","0.3345","-1.2789","20.8276","-25.1599","3.4670","1.5890","null","null","null","84.6900","2229","4.8640",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.6363","null","null","null","null","null","null","null",19,"2","Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SI","2018-06-28","87.3","-2.8399","5.1410","Mike Leake",642082,502190,"null","foul",,,,,"4","null","R","L","R","BAL","SEA","S","null","null",0,0,2018,"-1.1139","0.0597","-0.7979","2.1628","null","null","null",0,3,"Bot","null","null",,,543302,,"180628_194906","6.9629","-126.9645","-1.2071","-12.9270","21.8557","-31.5659","3.6463","1.3823","133","74.8","14.7448","86.1780","2025","5.2490",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2512","null","null","null","null","null","null","null",19,"1","Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SI","2018-06-28","91.8","-2.5859","5.1972","Mike Leake",570731,502190,"field_out","hit_into_play",,,,,"14","Jonathan Schoop grounds out softly, pitcher Mike Leake to first baseman Ryon Healy.  ","R","R","R","BAL","SEA","X",1,"ground_ball",0,2,2018,"-1.2717","0.0854","0.8550","2.2632","null","null","502143.00",2,2,"Bot","127.09","184.22",,,543302,,"180628_194025","11.0840","-133.1672","-1.7835","-16.7141","23.5953","-31.0908","3.5201","1.5308","null","82.9","-20.6990","90.4550","2283","5.2560",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.2440","0.072","0.066","0.00",1,0,0,2,14,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-06-28","91.1","-2.5526","5.1928","Mike Leake",570731,502190,"null","swinging_strike",,,,,"9","null","R","R","R","BAL","SEA","S","null","null",0,1,2018,"-1.2500","0.0756","0.6816","1.8031","null","null","502143.00",2,2,"Bot","null","null",,,543302,,"180628_193957","10.4220","-132.1880","-2.7621","-16.1114","24.2755","-31.0467","3.4110","1.5650","null","null","null","89.4920","2259","5.1500",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.3509","null","null","null","null","null","null","null",14,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2018-06-28","89.0","-2.5885","5.3290","Mike Leake",570731,502190,"null","called_strike",,,,,"8","null","R","R","R","BAL","SEA","S","null","null",0,0,2018,"-0.0077","0.6433","0.1493","1.7985","null","null","502143.00",2,2,"Bot","null","null",,,543302,,"180628_193935","6.5803","-129.4099","-3.9333","-1.1976","21.8943","-24.7149","3.4110","1.5650","null","null","null","87.7330","2333","5.1170",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.3839","null","null","null","null","null","null","null",14,"1","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-06-28","81.9","-2.6631","5.2093","Mike Leake",502143,502190,"force_out","hit_into_play",,,,,"5","Danny Valencia grounds into a force out, third baseman Andrew Romine to second baseman Dee Gordon.   Chris Davis out at 2nd.    Danny Valencia to 1st.  ","R","R","R","BAL","SEA","X",5,"ground_ball",2,2,2018,"0.7915","-0.0497","0.1310","2.6487","null","null","448801.00",1,2,"Bot","99.66","172.54",,,543302,,"180628_193852","4.7328","-118.9874","0.7949","6.3664","20.9368","-33.0300","3.4670","1.5890","93","88.2","5.0250","80.0520","2567","4.9200",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.5809","0.470","0.424","0.00",1,0,0,4,13,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2018-06-28","81.4","-2.3987","5.4258","Mike Leake",502143,502190,"null","ball",,,,,"14","null","R","R","R","BAL","SEA","B","null","null",1,2,2018,"1.4583","-0.3115","2.2647","1.1041","null","null","448801.00",1,2,"Bot","null","null",,,543302,,"180628_193819","7.5788","-118.0154","-2.3675","11.2532","24.6036","-34.7441","3.4670","1.5890","null","null","null","78.6720","2813","4.7990",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"55.7015","null","null","null","null","null","null","null",13,"4","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-06-28","92.2","-2.4121","5.2714","Mike Leake",502143,502190,"null","swinging_strike",,,,,"13","null","R","R","R","BAL","SEA","S","null","null",1,1,2018,"-1.4592","0.2741","-1.2745","1.6214","null","null","448801.00",1,2,"Bot","null","null",,,543302,,"180628_193751","5.8736","-134.0243","-3.9976","-18.3699","27.1751","-28.3766","3.4670","1.5890","null","null","null","91.1110","2189","5.5500",530621,502190,543302,592387,543829,461865,516416,592325,628338,571745,"54.9502","null","null","null","null","null","null","null",13,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
