"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2018-06-10","86.2","0.6572","6.2995","Dallas Keuchel",595777,572971,"null","called_strike",,,,,"1","null","R","R","L","TEX","HOU","S","null","null",1,1,2018,"0.0964","0.7752","-0.8263","3.1238","null","592261.00","608577.00",2,1,"Bot","null","null",,,545358,,"180610_192739","-3.6864","-125.3623","-2.8101","1.7723","26.3828","-23.8156","3.4416","1.7060","null","null","null","85.3760","2143","5.8800",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.6186","null","null","null","null","null","null","null",11,"3","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2018-06-10","90.0","0.5083","6.4225","Dallas Keuchel",595777,572971,"null","ball",,,,,"11","null","R","R","L","TEX","HOU","B","null","null",0,1,2018,"0.3186","1.3551","-0.0160","4.4071","null","592261.00","608577.00",2,1,"Bot","null","null",,,545358,,"180610_192708","-1.9510","-131.0460","-1.8363","4.0285","28.5362","-16.6945","3.3590","1.6697","null","null","null","89.2900","2211","5.8830",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.6157","null","null","null","null","null","null","null",11,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2018-06-10","76.0","0.7569","6.2616","Dallas Keuchel",595777,572971,"null","foul",,,,,"2","null","R","R","L","TEX","HOU","S","null","null",0,0,2018,"-0.6829","-0.1125","-0.1011","2.8173","null","592261.00","608577.00",2,1,"Bot","null","null",,,545358,,"180610_192637","-0.5890","-110.5552","0.1350","-5.3411","22.1269","-33.3683","3.1254","1.4078","98","69.3","81.2406","75.0460","2318","5.8850",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.6143","null","null","null","null","null","null","null",11,"1","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"CH","2018-06-10","79.6","1.1672","5.9068","Dallas Keuchel",134181,572971,"strikeout","swinging_strike",,,,,"14","Adrian Beltre strikes out swinging.  ","R","R","L","TEX","HOU","S",2,"null",1,2,2018,"1.2753","0.2732","1.8126","1.9681","null","592261.00","608577.00",1,1,"Bot","null","null",,,545358,,"180610_192558","-0.9622","-115.9204","-2.3664","11.5631","23.1777","-29.5031","3.4170","1.4782","null","null","null","79.2910","1560","6.1880",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.3108","null","null","0.00",1,0,0,"null",10,"4","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"FC","2018-06-10","86.2","0.6888","6.3746","Dallas Keuchel",134181,572971,"null","swinging_strike",,,,,"11","null","R","R","L","TEX","HOU","S","null","null",1,1,2018,"-0.0599","0.6888","-0.9951","3.3039","null","592261.00","608577.00",1,1,"Bot","null","null",,,545358,,"180610_192537","-3.8539","-125.5202","-2.5192","0.0327","21.5694","-24.7051","3.4170","1.4782","null","null","null","86.1310","2209","5.8710",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.6279","null","null","null","null","null","null","null",10,"3","Cutter",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","89.1","1.0865","6.0875","Dallas Keuchel",134181,572971,"null","ball",,,,,"14","null","R","R","L","TEX","HOU","B","null","null",0,1,2018,"0.7226","0.7465","0.8974","1.9884","null","592261.00","608577.00",1,1,"Bot","null","null",,,545358,,"180610_192518","-1.9599","-129.6670","-5.6015","8.5010","25.8365","-22.8965","3.5966","1.6841","null","null","null","88.9900","2072","6.1090",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.3895","null","null","null","null","null","null","null",10,"2","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","88.6","0.7021","6.3084","Dallas Keuchel",134181,572971,"null","called_strike",,,,,"5","null","R","R","L","TEX","HOU","S","null","null",0,0,2018,"0.7005","1.0514","-0.0839","2.8964","null","592261.00","608577.00",1,1,"Bot","null","null",,,545358,,"180610_192459","-3.3606","-128.9318","-4.4577","8.4501","25.8016","-19.8256","3.5963","1.7301","null","null","null","88.5090","2122","6.1450",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.3534","null","null","null","null","null","null","null",10,"1","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","89.0","0.6241","6.3191","Dallas Keuchel",608577,572971,"single","hit_into_play_no_out",,,,,"3","Nomar Mazara singles on a line drive to left fielder Tony Kemp.   Delino DeShields to 2nd.  ","R","L","L","TEX","HOU","X","null","line_drive",2,1,2018,"1.0029","0.7371","0.5831","2.8171","null","null","592261.00",1,1,"Bot","86.11","104.17",,,545358,,"180610_192418","-2.1898","-129.6032","-4.1592","11.7500","24.2539","-23.2591","3.2460","1.4379","246","78.8","20.5970","89.3490","2050","6.2310",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.2682","0.779","0.753","0.90",1,1,0,4,9,"4","2-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FT","2018-06-10","89.1","0.7642","6.3145","Dallas Keuchel",608577,572971,"null","foul",,,,,"6","null","R","L","L","TEX","HOU","S","null","null",2,0,2018,"0.9949","0.5926","0.5944","2.1843","null","null","592261.00",1,1,"Bot","null","null",,,545358,,"180610_192344","-2.4656","-129.5812","-5.3168","11.5987","26.7270","-24.7003","3.2460","1.4379","null","null","null","88.6720","1986","6.0240",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.4746","null","null","null","null","null","null","null",9,"3","2-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"SL","2018-06-10","83.4","0.4621","6.2911","Dallas Keuchel",608577,572971,"null","ball",,,,,"13","null","R","L","L","TEX","HOU","B","null","null",1,0,2018,"0.1054","0.6194","-1.5000","1.2615","null","null","592261.00",1,1,"Bot","null","null",,,545358,,"180610_192316","-4.6875","-121.1547","-6.1789","2.0656","27.1096","-25.0811","3.4354","1.6556","null","null","null","82.4250","2063","6.0620",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.4369","null","null","null","null","null","null","null",9,"2","Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FT","2018-06-10","91.0","1.3471","6.0077","Dallas Keuchel",608577,572971,"null","ball",,,,,"13","null","R","L","L","TEX","HOU","B","null","null",0,0,2018,"1.1007","0.4401","-1.2516","1.4319","null","null","592261.00",1,1,"Bot","null","null",,,545358,,"180610_192259","-8.7663","-132.0677","-6.4446","14.5356","26.8857","-25.9874","3.4173","1.6737","null","null","null","90.3980","2134","5.9690",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.5293","null","null","null","null","null","null","null",9,"1","2-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"CH","2018-06-10","79.0","0.7375","6.1943","Dallas Keuchel",592261,572971,"single","hit_into_play_no_out",,,,,"14","Delino DeShields singles on a ground ball to shortstop Marwin Gonzalez.  ","R","R","L","TEX","HOU","X","null","ground_ball",1,2,2018,"1.1131","1.0632","1.0658","1.7806","null","null","null",1,1,"Bot","110.08","149.56",,,545358,,"180610_192213","-1.3607","-114.9872","-4.7672","10.0994","22.4369","-22.0765","3.1958","1.2871","8","74.5","-13.3890","78.9430","1423","6.3530",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.1457","0.070","0.068","0.90",1,1,0,2,8,"4","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2018-06-10","80.8","0.7411","6.2284","Dallas Keuchel",592261,572971,"null","ball",,,,,"13","null","R","R","L","TEX","HOU","B","null","null",0,2,2018,"-0.4286","-0.2057","-1.3942","0.6819","null","null","null",1,1,"Bot","null","null",,,545358,,"180610_192151","-3.9234","-117.4900","-5.2001","-3.0521","24.8696","-33.1979","3.3126","1.5329","null","null","null","79.8940","2225","5.9700",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.5284","null","null","null","null","null","null","null",8,"3","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","88.5","0.7100","6.3385","Dallas Keuchel",592261,572971,"null","foul",,,,,"14","null","R","R","L","TEX","HOU","S","null","null",0,1,2018,"1.0550","0.8836","0.8949","1.7306","null","null","null",1,1,"Bot","null","null",,,545358,,"180610_192130","-1.7368","-128.7966","-7.0001","12.0518","26.7094","-21.1514","3.1941","1.2854","115","71.5","12.0956","88.4210","1949","6.2290",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.2694","null","null","null","null","null","null","null",8,"2","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FC","2018-06-10","86.5","0.5136","6.4111","Dallas Keuchel",592261,572971,"null","called_strike",,,,,"3","null","R","R","L","TEX","HOU","S","null","null",0,0,2018,"-0.2603","1.1554","0.3885","2.8802","null","null","null",1,1,"Bot","null","null",,,545358,,"180610_192113","0.2304","-125.8809","-4.5338","-2.7990","26.4888","-19.2369","3.3488","1.4966","null","null","null","86.3370","2106","6.2630",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.2362","null","null","null","null","null","null","null",8,"1","Cutter",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","88.8","0.7794","6.2940","Dallas Keuchel",425783,572971,"field_out","hit_into_play",,,,,"12","Shin-Soo Choo grounds out softly, pitcher Dallas Keuchel to first baseman Yuli Gurriel.  ","R","L","L","TEX","HOU","X",1,"ground_ball",3,2,2018,"0.7582","0.6263","1.2961","2.5950","null","null","null",0,1,"Bot","120.12","180.67",,,545358,,"180610_192030","-0.2993","-129.2452","-4.3152","8.4947","25.4172","-24.5751","3.0449","1.3173","5","44.2","-25.5420","88.6010","2074","6.0270",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.4722","0.118","0.113","0.00",1,0,0,1,7,"7","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","89.5","0.6956","6.2969","Dallas Keuchel",425783,572971,"null","foul",,,,,"9","null","R","L","L","TEX","HOU","S","null","null",3,2,2018,"0.9823","1.1717","0.7440","1.6480","null","null","null",0,1,"Bot","null","null",,,545358,,"180610_192007","-1.9426","-130.2326","-7.9349","11.5564","26.7521","-17.4503","3.0449","1.3173","3","66.0","-27.9729","89.5260","2073","6.2570",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.2415","null","null","null","null","null","null","null",7,"6","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","88.7","0.6809","6.2545","Dallas Keuchel",425783,572971,"null","ball",,,,,"14","null","R","L","L","TEX","HOU","B","null","null",2,2,2018,"1.0322","0.9184","0.3878","0.5073","null","null","null",0,1,"Bot","null","null",,,545358,,"180610_191947","-2.8374","-128.8653","-9.9027","12.0291","23.3746","-20.3304","3.0892","1.4805","null","null","null","88.7470","2012","6.1230",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.3757","null","null","null","null","null","null","null",7,"5","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2018-06-10","79.1","0.7278","6.1852","Dallas Keuchel",425783,572971,"null","ball",,,,,"13","null","R","L","L","TEX","HOU","B","null","null",1,2,2018,"-0.7038","-0.2493","-1.3582","1.2286","null","null","null",0,1,"Bot","null","null",,,545358,,"180610_191931","-3.2250","-114.9409","-3.4231","-5.3679","23.9470","-33.8795","3.1255","1.4261","null","null","null","77.7400","2217","5.6840",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.8150","null","null","null","null","null","null","null",7,"4","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","88.2","0.6289","6.3263","Dallas Keuchel",425783,572971,"null","foul",,,,,"6","null","R","L","L","TEX","HOU","S","null","null",1,1,2018,"1.0412","1.0351","0.8229","1.9408","null","null","null",0,1,"Bot","null","null",,,545358,,"180610_191910","-1.6533","-128.2871","-6.6385","11.6835","27.0828","-19.7420","3.0449","1.3173","null","null","null","87.6150","1980","5.9910",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.5079","null","null","null","null","null","null","null",7,"3","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","88.0","0.7029","6.3431","Dallas Keuchel",425783,572971,"null","ball",,,,,"9","null","R","L","L","TEX","HOU","B","null","null",0,1,2018,"0.6305","1.0064","0.6872","1.4604","null","null","null",0,1,"Bot","null","null",,,545358,,"180610_191852","-1.3249","-128.0079","-7.8228","7.1636","23.9078","-19.8803","3.0892","1.4623","null","null","null","87.9890","2034","6.0890",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.4102","null","null","null","null","null","null","null",7,"2","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-10","87.6","0.7275","6.3678","Dallas Keuchel",425783,572971,"null","called_strike",,,,,"5","null","R","L","L","TEX","HOU","S","null","null",0,0,2018,"0.8390","1.0221","-0.0611","2.5107","null","null","null",0,1,"Bot","null","null",,,545358,,"180610_191837","-3.6026","-127.5333","-5.3104","9.8010","23.7512","-20.2687","3.1355","1.4623","null","null","null","87.6410","1933","6.0770",530378,572971,545358,493329,514888,608324,503556,643393,543807,502210,"54.4221","null","null","null","null","null","null","null",7,"1","2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FT","2018-06-05","90.0","0.9372","6.1836","Dallas Keuchel",543829,572971,"field_out","hit_into_play",,,,,"4","Dee Gordon grounds out to first baseman Yuli Gurriel.   Mike Zunino to 2nd.  ","R","L","L","HOU","SEA","X",3,"ground_ball",3,2,2018,"0.7853","0.4687","-0.5606","2.3229","null","null","572287.00",1,7,"Top","144.87","174.06",,,545358,,"180606_015513","-5.3522","-130.9513","-4.6280","10.0649","25.4151","-26.0953","3.1338","1.2047","2","71.8","-54.2450","90.0680","2122","6.1580",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.3440","0.154","0.147","0.00",1,0,0,2,51,"6","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Strategic"
"FT","2018-06-05","89.0","0.7475","6.2716","Dallas Keuchel",543829,572971,"null","swinging_strike",,,,,"13","null","R","L","L","HOU","SEA","S","null","null",3,1,2018,"0.8909","0.5303","-1.3763","1.7368","null","null","572287.00",1,7,"Top","null","null",,,545358,,"180606_015442","-7.0416","-129.3762","-6.2198","11.3392","24.2602","-25.2453","3.1338","1.2047","null","null","null","89.1010","2145","6.1850",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.3172","null","null","null","null","null","null","null",51,"5","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Strategic"
"FT","2018-06-05","90.1","0.8260","6.2301","Dallas Keuchel",543829,572971,"null","ball",,,,,"13","null","R","L","L","HOU","SEA","B","null","null",2,1,2018,"0.8342","0.6154","-1.1324","1.5231","null","null","572287.00",1,7,"Top","null","null",,,545358,,"180606_015425","-6.6096","-130.9075","-7.0289","10.9058","25.8931","-23.9085","3.4303","1.4490","null","null","null","90.1190","2121","6.2480",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.2547","null","null","null","null","null","null","null",51,"4","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Strategic"
"SL","2018-06-05","81.2","0.7987","6.1732","Dallas Keuchel",543829,572971,"null","ball",,,,,"13","null","R","L","L","HOU","SEA","B","null","null",1,1,2018,"-0.4758","0.6232","-1.5522","1.5912","null","null","572287.00",1,7,"Top","null","null",,,545358,,"180606_015406","-4.3348","-118.0795","-4.7622","-3.5380","23.0375","-25.7431","3.4726","1.4490","null","null","null","80.5970","2266","5.9720",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.5309","null","null","null","null","null","null","null",51,"3","Slider",1,7,7,1,7,1,7,1,"Standard","Strategic"
"SL","2018-06-05","80.9","0.7690","6.2238","Dallas Keuchel",543829,572971,"null","blocked_ball",,,,,"13","null","R","L","L","HOU","SEA","B","null","null",0,1,2018,"-0.7409","-0.3709","-1.1649","0.7342","null","null","572287.00",1,7,"Top","null","null",,,545358,,"180606_015340","-2.8967","-117.5583","-4.7956","-6.0779","23.5633","-34.8152","3.4726","1.5761","null","null","null","79.5670","2190","5.5740",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.9280","null","null","null","null","null","null","null",51,"2","Slider",1,7,7,1,7,1,7,1,"Standard","Strategic"
"FT","2018-06-05","89.1","0.8131","6.2633","Dallas Keuchel",543829,572971,"null","called_strike",,,,,"11","null","R","L","L","HOU","SEA","S","null","null",0,0,2018,"0.9403","0.4800","-0.8396","2.8069","null","null","572287.00",1,7,"Top","null","null",,,545358,,"180606_015321","-6.0139","-129.6565","-3.4939","11.7844","25.4170","-26.2831","3.4109","1.5568","null","null","null","89.2210","1929","6.2270",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.2759","null","null","null","null","null","null","null",51,"1","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Standard"
"FT","2018-06-05","88.7","1.1129","6.1523","Dallas Keuchel",572287,572971,"walk","ball",,,,,"8","Mike Zunino walks.  ","R","R","L","HOU","SEA","B","null","null",3,2,2018,"0.6008","0.6267","-0.0365","1.5142","null","null","null",1,7,"Top","null","null",,,545358,,"180606_015238","-4.0489","-129.0901","-6.5905","7.5081","26.1056","-24.0799","3.5551","1.5353","null","null","null","88.6370","2051","6.1810",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.3210","null","null","0.70",1,0,0,"null",50,"6","2-Seam Fastball",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"FT","2018-06-05","87.6","1.1015","6.1837","Dallas Keuchel",572287,572971,"null","foul",,,,,"12","null","R","R","L","HOU","SEA","S","null","null",3,1,2018,"0.7432","0.5651","0.6199","3.5438","null","null","null",1,7,"Top","null","null",,,545358,,"180606_015211","-2.6894","-127.6053","-1.4719","8.6475","23.7214","-25.9046","3.1438","1.2449","null","null","null","87.9730","1942","6.2530",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.2496","null","null","null","null","null","null","null",50,"5","2-Seam Fastball",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"FC","2018-06-05","84.8","1.0284","6.3432","Dallas Keuchel",572287,572971,"null","ball",,,,,"11","null","R","R","L","HOU","SEA","B","null","null",2,1,2018,"-0.3280","0.4140","-0.4006","4.0307","null","null","null",1,7,"Top","null","null",,,545358,,"180606_015154","-2.6688","-123.3786","0.1010","-2.7554","23.8666","-28.3098","3.7469","1.5093","null","null","null","83.8580","2111","5.6180",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.8848","null","null","null","null","null","null","null",50,"4","Cutter",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"FC","2018-06-05","84.8","0.8757","6.3068","Dallas Keuchel",572287,572971,"null","ball",,,,,"11","null","R","R","L","HOU","SEA","B","null","null",1,1,2018,"-0.1073","0.7644","-1.0283","3.4297","null","null","null",1,7,"Top","null","null",,,545358,,"180606_015139","-4.2080","-123.4583","-1.8987","-0.2608","24.0538","-24.3422","3.7045","1.5517","null","null","null","84.2630","2237","5.8650",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.6375","null","null","null","null","null","null","null",50,"3","Cutter",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"FC","2018-06-05","84.9","0.9389","6.3403","Dallas Keuchel",572287,572971,"null","foul",,,,,"2","null","R","R","L","HOU","SEA","S","null","null",1,0,2018,"-0.5201","0.4878","0.0797","2.9038","null","null","null",1,7,"Top","null","null",,,545358,,"180606_015119","-0.9840","-123.6032","-2.6511","-5.0208","24.8125","-26.9951","3.1438","1.2449","null","null","null","84.1000","2173","5.7550",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.7471","null","null","null","null","null","null","null",50,"2","Cutter",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"FC","2018-06-05","86.2","0.8275","6.3303","Dallas Keuchel",572287,572971,"null","ball",,,,,"11","null","R","R","L","HOU","SEA","B","null","null",0,0,2018,"-0.5330","0.4642","-1.4788","3.0117","null","null","null",1,7,"Top","null","null",,,545358,,"180606_015103","-4.3876","-125.4985","-2.5972","-4.7117","24.4266","-27.0491","3.7469","1.5941","null","null","null","85.8210","2163","5.9340",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.5683","null","null","null","null","null","null","null",50,"1","Cutter",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"FT","2018-06-05","89.7","1.0128","6.2653","Dallas Keuchel",592325,572971,"field_out","hit_into_play",,,,,"6","Ben Gamel grounds out, first baseman Yuli Gurriel to pitcher Dallas Keuchel.  ","R","L","L","HOU","SEA","X",3,"ground_ball",2,0,2018,"0.9387","0.7017","0.3484","2.4290","null","null","null",0,7,"Top","150.96","162.38",,,545358,,"180606_015010","-3.6222","-130.6310","-5.0144","11.4840","26.2203","-23.3341","3.2444","1.3556","41","96.9","-1.2360","89.9320","2137","6.2850",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.2172","0.411","0.407","0.00",1,0,0,2,49,"3","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Standard"
"FT","2018-06-05","88.8","0.9605","6.2245","Dallas Keuchel",592325,572971,"null","ball",,,,,"13","null","R","L","L","HOU","SEA","B","null","null",1,0,2018,"0.9668","0.5628","-0.2376","1.3291","null","null","null",0,7,"Top","null","null",,,545358,,"180606_014954","-4.9625","-129.2425","-7.1611","11.8578","25.1730","-24.6385","3.2968","1.4928","null","null","null","89.1800","2159","6.3700",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.1324","null","null","null","null","null","null","null",49,"2","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Standard"
"FT","2018-06-05","88.4","1.0765","6.2241","Dallas Keuchel",592325,572971,"null","ball",,,,,"14","null","R","L","L","HOU","SEA","B","null","null",0,0,2018,"0.9210","0.5348","0.1784","1.1622","null","null","null",0,7,"Top","null","null",,,545358,,"180606_014939","-4.1075","-128.5543","-7.3952","11.0576","25.3187","-24.9707","3.2968","1.5776","null","null","null","88.6270","2164","6.3570",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.1457","null","null","null","null","null","null","null",49,"1","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Standard"
"CH","2018-06-05","79.7","1.0022","6.1307","Dallas Keuchel",628338,572971,"field_out","hit_into_play",,,,,"6","Guillermo Heredia flies out to center fielder Jake Marisnick.  ","R","R","L","HOU","SEA","X",8,"fly_ball",1,2,2018,"1.1187","0.6002","0.7173","2.0371","null","null","null",2,6,"Top","103.11","37.58",,,545358,,"180606_014215","-2.7165","-115.9263","-3.3279","10.5414","22.9608","-26.3810","3.1237","1.3556","384","98.9","25.1840","79.4100","1410","6.2490",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.2531","0.600","0.964","0.00",1,0,0,6,45,"4","Changeup",1,7,7,1,7,1,7,1,"Standard","Strategic"
"FT","2018-06-05","87.9","1.0980","6.1905","Dallas Keuchel",628338,572971,"null","swinging_strike",,,,,"12","null","R","R","L","HOU","SEA","S","null","null",1,1,2018,"0.6256","0.7873","0.4770","3.3054","null","null","null",2,6,"Top","null","null",,,545358,,"180606_014147","-2.7836","-127.9379","-2.5136","7.3946","25.5712","-23.2827","3.1237","1.3556","null","null","null","87.8220","2049","6.1600",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.3424","null","null","null","null","null","null","null",45,"3","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Strategic"
"CH","2018-06-05","78.8","0.9651","6.2319","Dallas Keuchel",628338,572971,"null","ball",,,,,"14","null","R","R","L","HOU","SEA","B","null","null",0,1,2018,"1.0726","0.3747","1.0832","0.2273","null","null","null",2,6,"Top","null","null",,,545358,,"180606_014125","-1.7315","-114.6106","-6.8964","9.7460","21.6640","-27.8022","3.1862","1.4605","null","null","null","78.7100","1509","6.3070",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.1951","null","null","null","null","null","null","null",45,"2","Changeup",1,7,7,1,7,1,7,1,"Standard","Strategic"
"FT","2018-06-05","85.5","0.9831","6.2966","Dallas Keuchel",628338,572971,"null","called_strike",,,,,"7","null","R","R","L","HOU","SEA","S","null","null",0,0,2018,"0.2978","0.6380","-0.2804","1.8629","null","null","null",2,6,"Top","null","null",,,545358,,"180606_014110","-3.5491","-124.3092","-5.3598","3.7915","26.3850","-24.7736","3.2386","1.4080","null","null","null","84.8010","2105","6.0180",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.4843","null","null","null","null","null","null","null",45,"1","2-Seam Fastball",1,7,7,1,7,1,7,1,"Standard","Standard"
"CH","2018-06-05","80.2","1.1300","6.1285","Dallas Keuchel",592387,572971,"field_out","hit_into_play",,,,,"14","Ryon Healy grounds out to first baseman Yuli Gurriel.  ","R","R","L","HOU","SEA","X",3,"ground_ball",1,2,2018,"1.1599","0.3072","1.0463","1.1771","null","null","null",1,6,"Top","142.33","176.60",,,545358,,"180606_014031","-2.4272","-116.7460","-4.8586","11.1828","22.5949","-28.5983","3.3450","1.4361","0","83.0","-89.0370","80.7460","3127","6.7090",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"53.7935","0.202","0.180","0.00",1,0,0,2,44,"4","Changeup",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"CH","2018-06-05","79.9","1.0565","6.1898","Dallas Keuchel",592387,572971,"null","swinging_strike",,,,,"14","null","R","R","L","HOU","SEA","S","null","null",1,1,2018,"1.2831","0.4136","1.1010","1.3785","null","null","null",1,6,"Top","null","null",,,545358,,"180606_014012","-2.3592","-116.3857","-4.6606","12.1747","23.2638","-27.6840","3.3450","1.4361","null","null","null","80.2260","1563","6.6080",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"53.8942","null","null","null","null","null","null","null",44,"3","Changeup",1,7,7,1,7,1,7,1,"Infield shift","Standard"
"SL","2018-06-05","77.4","0.9625","6.1885","Dallas Keuchel",592387,572971,"null","ball",,,,,"14","null","R","R","L","HOU","SEA","B","null","null",0,1,2018,"-0.8707","-0.1639","1.3404","1.7247","null","null","null",1,6,"Top","null","null",,,545358,,"180606_013954","2.3325","-112.5715","-2.2305","-7.6624","21.5065","-33.3657","3.5991","1.5208","null","null","null","76.4270","2163","5.7360",530316,572971,545358,493329,514888,608324,621043,503556,545350,543807,"54.7666","null","null","null","null","null","null","null",44,"2","Slider",1,7,7,1,7,1,7,1,"Infield shift","Standard"
