"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-09-15","87.5","-2.5223","5.5176","Matt Festa",594777,670036,"null","called_strike",,,,,"4","null","R","L","R","LAA","SEA","S","null","null",0,0,2018,"0.4304","0.4778","-0.6353","2.5773","null","null","null",1,5,"Bot","null","null",,,572287,,"180916_023503","3.6512","-127.4536","-2.0202","4.0421","21.1966","-26.8774","3.1323","1.5192","null","null","null","87.3260","2153","5.7020",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.7981","null","null","null","null","null","null","null",41,"1","Slider",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"SL","2018-09-15","86.5","-2.4583","5.4762","Matt Festa",592230,670036,"strikeout","swinging_strike",,,,,"14","Kaleb Cowart strikes out swinging.  ","R","L","R","LAA","SEA","S",2,"null",1,2,2018,"0.5276","0.3144","0.0381","1.3303","null","null","null",0,5,"Bot","null","null",,,572287,,"180916_023421","4.8454","-125.8026","-4.2620","4.5228","24.9060","-28.3073","3.4900","1.6010","null","null","null","85.5870","null","5.6770",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.8232","null","null","0.00",1,0,0,"null",40,"4","Slider",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"SL","2018-09-15","86.5","-2.2927","5.5493","Matt Festa",592230,670036,"null","ball",,,,,"13","null","R","L","R","LAA","SEA","B","null","null",0,2,2018,"0.6510","0.0577","-0.8846","1.2835","null","null","null",0,5,"Bot","null","null",,,572287,,"180916_023405","2.0417","-125.8492","-4.0390","6.3380","24.9469","-31.0247","3.5689","1.6227","null","null","null","85.4450","null","5.5650",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.9351","null","null","null","null","null","null","null",40,"3","Slider",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"SL","2018-09-15","87.0","-2.6221","5.4368","Matt Festa",592230,670036,"null","called_strike",,,,,"7","null","R","L","R","LAA","SEA","S","null","null",0,1,2018,"0.5363","0.2056","-0.6292","2.1643","null","null","null",0,5,"Bot","null","null",,,572287,,"180916_023349","3.6634","-126.5396","-2.0612","4.8816","25.7777","-29.8455","3.5433","1.6485","null","null","null","86.0070","2389","5.6740",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.8256","null","null","null","null","null","null","null",40,"2","Slider",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"FF","2018-09-15","93.2","-2.5044","5.3590","Matt Festa",592230,670036,"null","foul_tip",,,,,"5","null","R","L","R","LAA","SEA","S","null","null",0,0,2018,"-0.2980","1.2779","-0.1930","2.2100","null","null","null",0,5,"Bot","null","null",,,572287,,"180916_023332","6.5383","-135.4320","-5.0493","-5.0448","29.4432","-15.7698","3.4900","1.6010","null","null","null","92.6030","2316","6.0010",531630,670036,572287,592387,429664,502117,516416,457727,628338,571745,"54.4992","null","null","null","null","null","null","null",40,"1","4-Seam Fastball",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"SL","2018-09-12","86.6","-2.2809","5.1593","Matt Festa",592669,670036,"field_out","hit_into_play",,,,,"5","Hunter Renfroe flies out to center fielder Mitch Haniger.  ","R","R","R","SEA","SD","X",8,"fly_ball",0,2,2018,"0.6448","0.2254","-0.1743","2.5839","null","517369.00","571976.00",1,9,"Top","113.39","55.69",,,572287,,"180913_012856","3.7109","-126.0843","-0.4477","6.1020","23.7345","-29.9338","3.4852","1.7069","340","92.9","35.9050","86.2610","2265","5.8770",531593,670036,572287,592387,429664,572122,493596,502117,571745,592325,"54.6232","0.097","0.149","0.00",1,0,0,3,71,"3","Slider",3,5,5,3,5,3,5,3,"Standard","Standard"
"FF","2018-09-12","92.3","-2.3444","5.1092","Matt Festa",592669,670036,"null","called_strike",,,,,"6","null","R","R","R","SEA","SD","S","null","null",0,1,2018,"-0.2964","0.8774","0.8088","2.6107","null","517369.00","571976.00",1,9,"Top","null","null",,,572287,,"180913_012821","8.6157","-134.1871","-2.4409","-5.2966","26.9894","-21.3450","3.5082","1.7299","null","null","null","92.1180","2021","6.0730",531593,670036,572287,592387,429664,572122,493596,502117,571745,592325,"54.4264","null","null","null","null","null","null","null",71,"2","4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard"
"SL","2018-09-12","86.0","-2.3129","5.1982","Matt Festa",592669,670036,"null","swinging_strike",,,,,"9","null","R","R","R","SEA","SD","S","null","null",0,0,2018,"0.8401","0.1499","0.4686","2.3140","null","517369.00","571976.00",1,9,"Top","null","null",,,572287,,"180913_012802","4.8900","-125.2400","-0.9586","7.8754","22.6438","-30.6520","3.5312","1.7758","null","null","null","85.7780","2297","5.8700",531593,670036,572287,592387,429664,572122,493596,502117,571745,592325,"54.6298","null","null","null","null","null","null","null",71,"1","Slider",3,5,5,3,5,3,5,3,"Standard","Standard"
"SL","2018-09-12","85.8","-2.3895","5.1766","Matt Festa",571976,670036,"single","hit_into_play_no_out",,,,,"8","Wil Myers singles on a soft ground ball to pitcher Matt Festa.   Jose Pirela to 2nd.  ","R","R","R","SEA","SD","X","null","ground_ball",2,1,2018,"0.6331","-0.0703","0.2522","1.5186","null","null","517369.00",1,9,"Top","120.99","188.29",,,572287,,"180913_012714","4.9566","-124.9165","-2.2615","5.5659","24.5273","-32.6870","3.4385","1.6289","null","90.3","-17.3000","85.3520","null","5.9140",531593,670036,572287,592387,429664,572122,493596,502117,571745,592325,"54.5856","0.156","0.153","0.90",1,1,0,2,70,"4","Slider",3,5,5,3,5,3,5,3,"Standard","Standard"
"FF","2018-09-12","92.9","-2.3473","5.0237","Matt Festa",571976,670036,"null","ball",,,,,"14","null","R","R","R","SEA","SD","B","null","null",1,1,2018,"-0.3331","1.2265","1.4248","2.3580","null","null","517369.00",1,9,"Top","null","null",,,572287,,"180913_012651","10.3703","-134.9220","-3.7140","-6.2473","28.2890","-16.6096","3.4615","1.5453","null","null","null","92.8900","2204","6.3090",531593,670036,572287,592387,429664,572122,493596,502117,571745,592325,"54.1906","null","null","null","null","null","null","null",70,"3","4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard"
